t;pais;tipo_aplicacion;descargas
29,66967;Chile;informativa;97,593051
29,6997;Chile;informativa;93,32186
29,72973;Chile;informativa;98,633234
29,75976;Chile;informativa;93,553499
29,78979;Chile;informativa;101,890147
29,81982;Chile;informativa;93,802477
29,84985;Chile;informativa;100,663646
29,87988;Chile;informativa;105,124553
29,90991;Chile;informativa;104,849383
29,93994;Chile;informativa;99,492133
29,96997;Chile;informativa;99,675554
30;Chile;informativa;101,168537
0;Chile;videojuego;59,149407
0,03003;Chile;videojuego;57,582761
0,06006;Chile;videojuego;56,180356
0,09009;Chile;videojuego;60,360722
0,12012;Chile;videojuego;57,955154
0,15015;Chile;videojuego;55,935457
0,18018;Chile;videojuego;60,958325
0,21021;Chile;videojuego;57,158922
0,24024;Chile;videojuego;61,088222
0,27027;Chile;videojuego;59,192613
0,3003;Chile;videojuego;61,404293
0,33033;Chile;videojuego;60,730051
0,36036;Chile;videojuego;60,508317
0,39039;Chile;videojuego;56,966927
0,42042;Chile;videojuego;57,15002
0,45045;Chile;videojuego;62,145898
0,48048;Chile;videojuego;58,151636
0,510511;Chile;videojuego;59,754249
0,540541;Chile;videojuego;58,369246
0,570571;Chile;videojuego;62,263185
0,600601;Chile;videojuego;60,880368
0,630631;Chile;videojuego;56,575159
0,660661;Chile;videojuego;60,493321
0,690691;Chile;videojuego;59,784971
0,720721;Chile;videojuego;59,868348
0,750751;Chile;videojuego;57,646243
0,780781;Chile;videojuego;60,84127
0,810811;Chile;videojuego;60,974103
0,840841;Chile;videojuego;61,231695
0,870871;Chile;videojuego;57,999632
0,900901;Chile;videojuego;54,689685
0,930931;Chile;videojuego;62,199845
0,960961;Chile;videojuego;61,372372
0,990991;Chile;videojuego;63,951636
1,021021;Chile;videojuego;58,590934
1,051051;Chile;videojuego;62,20582
1,081081;Chile;videojuego;60,230463
1,111111;Chile;videojuego;62,757405
1,141141;Chile;videojuego;61,295673
1,171171;Chile;videojuego;62,109909
1,201201;Chile;videojuego;58,101931
1,231231;Chile;videojuego;57,596364
1,261261;Chile;videojuego;59,576876
1,291291;Chile;videojuego;59,134715
1,321321;Chile;videojuego;62,303925
1,351351;Chile;videojuego;58,32294
1,381381;Chile;videojuego;65,352832
1,411411;Chile;videojuego;62,695531
1,441441;Chile;videojuego;60,480159
1,471471;Chile;videojuego;59,382773
1,501502;Chile;videojuego;63,06925
1,531532;Chile;videojuego;62,60544
1,561562;Chile;videojuego;61,225578
1,591592;Chile;videojuego;59,44568
1,621622;Chile;videojuego;61,598838
1,651652;Chile;videojuego;57,357955
1,681682;Chile;videojuego;61,001261
1,711712;Chile;videojuego;60,428019
1,741742;Chile;videojuego;59,495209
1,771772;Chile;videojuego;60,419194
1,801802;Chile;videojuego;60,817017
1,831832;Chile;videojuego;59,683532
1,861862;Chile;videojuego;64,813486
1,891892;Chile;videojuego;60,376202
1,921922;Chile;videojuego;59,842532
1,951952;Chile;videojuego;62,922124
1,981982;Chile;videojuego;60,355025
2,012012;Chile;videojuego;59,989641
2,042042;Chile;videojuego;63,705988
2,072072;Chile;videojuego;63,014946
2,102102;Chile;videojuego;59,831777
2,132132;Chile;videojuego;64,200724
2,162162;Chile;videojuego;62,234595
2,192192;Chile;videojuego;60,799126
2,222222;Chile;videojuego;60,352173
2,252252;Chile;videojuego;64,708917
2,282282;Chile;videojuego;62,631883
2,312312;Chile;videojuego;64,548142
2,342342;Chile;videojuego;63,055047
2,372372;Chile;videojuego;62,472486
2,402402;Chile;videojuego;61,473703
2,432432;Chile;videojuego;62,607078
2,462462;Chile;videojuego;63,397849
2,492492;Chile;videojuego;62,147433
2,522523;Chile;videojuego;62,728959
2,552553;Chile;videojuego;61,015631
2,582583;Chile;videojuego;61,853338
2,612613;Chile;videojuego;64,718886
2,642643;Chile;videojuego;62,356964
2,672673;Chile;videojuego;64,707788
2,702703;Chile;videojuego;62,841721
2,732733;Chile;videojuego;63,755408
2,762763;Chile;videojuego;62,956922
2,792793;Chile;videojuego;62,146243
2,822823;Chile;videojuego;63,943662
2,852853;Chile;videojuego;63,658263
2,882883;Chile;videojuego;67,150882
2,912913;Chile;videojuego;62,883901
2,942943;Chile;videojuego;58,144639
2,972973;Chile;videojuego;65,808612
3,003003;Chile;videojuego;65,171302
3,033033;Chile;videojuego;68,055834
3,063063;Chile;videojuego;65,760915
3,093093;Chile;videojuego;64,177961
3,123123;Chile;videojuego;60,708835
3,153153;Chile;videojuego;63,804927
3,183183;Chile;videojuego;66,462528
3,213213;Chile;videojuego;62,883609
3,243243;Chile;videojuego;66,517058
3,273273;Chile;videojuego;67,771661
3,303303;Chile;videojuego;65,939045
3,333333;Chile;videojuego;64,119745
3,363363;Chile;videojuego;63,950848
3,393393;Chile;videojuego;66,253391
3,423423;Chile;videojuego;67,936321
3,453453;Chile;videojuego;68,247321
3,483483;Chile;videojuego;65,684152
3,513514;Chile;videojuego;68,218952
3,543544;Chile;videojuego;64,935424
3,573574;Chile;videojuego;64,444026
3,603604;Chile;videojuego;64,929358
3,633634;Chile;videojuego;63,978643
3,663664;Chile;videojuego;64,573278
3,693694;Chile;videojuego;64,465364
3,723724;Chile;videojuego;64,911159
3,753754;Chile;videojuego;64,441529
3,783784;Chile;videojuego;67,237797
3,813814;Chile;videojuego;67,007085
3,843844;Chile;videojuego;65,350143
3,873874;Chile;videojuego;67,652852
3,903904;Chile;videojuego;65,703857
3,933934;Chile;videojuego;62,263626
3,963964;Chile;videojuego;67,872288
3,993994;Chile;videojuego;64,190226
4,024024;Chile;videojuego;67,73827
4,054054;Chile;videojuego;64,958001
4,084084;Chile;videojuego;66,290618
4,114114;Chile;videojuego;66,788507
4,144144;Chile;videojuego;66,868823
4,174174;Chile;videojuego;67,44153
4,204204;Chile;videojuego;66,47749
4,234234;Chile;videojuego;65,976051
4,264264;Chile;videojuego;68,432735
4,294294;Chile;videojuego;69,21825
4,324324;Chile;videojuego;65,575824
4,354354;Chile;videojuego;65,159752
4,384384;Chile;videojuego;64,15607
4,414414;Chile;videojuego;69,457247
4,444444;Chile;videojuego;67,890463
4,474474;Chile;videojuego;66,326422
4,504505;Chile;videojuego;66,274397
4,534535;Chile;videojuego;67,209944
4,564565;Chile;videojuego;65,948499
4,594595;Chile;videojuego;72,035652
4,624625;Chile;videojuego;67,140044
4,654655;Chile;videojuego;67,998667
4,684685;Chile;videojuego;67,253461
4,714715;Chile;videojuego;66,11698
4,744745;Chile;videojuego;64,980176
4,774775;Chile;videojuego;66,273353
4,804805;Chile;videojuego;66,235493
4,834835;Chile;videojuego;68,836911
4,864865;Chile;videojuego;66,576412
4,894895;Chile;videojuego;67,785255
4,924925;Chile;videojuego;68,772231
4,954955;Chile;videojuego;67,217699
4,984985;Chile;videojuego;68,403141
5,015015;Chile;videojuego;66,538297
5,045045;Chile;videojuego;71,96036
5,075075;Chile;videojuego;66,27128
5,105105;Chile;videojuego;65,471261
5,135135;Chile;videojuego;69,007322
5,165165;Chile;videojuego;68,4277
5,195195;Chile;videojuego;66,834869
5,225225;Chile;videojuego;73,441938
5,255255;Chile;videojuego;68,760744
5,285285;Chile;videojuego;67,676985
5,315315;Chile;videojuego;65,099708
5,345345;Chile;videojuego;69,867071
5,375375;Chile;videojuego;71,919534
5,405405;Chile;videojuego;70,617461
5,435435;Chile;videojuego;68,727586
5,465465;Chile;videojuego;70,485014
5,495495;Chile;videojuego;64,586029
5,525526;Chile;videojuego;70,294562
5,555556;Chile;videojuego;69,652666
5,585586;Chile;videojuego;70,915501
5,615616;Chile;videojuego;72,017405
5,645646;Chile;videojuego;73,602901
5,675676;Chile;videojuego;73,937209
5,705706;Chile;videojuego;67,92057
5,735736;Chile;videojuego;70,725518
5,765766;Chile;videojuego;72,130442
5,795796;Chile;videojuego;66,413944
5,825826;Chile;videojuego;71,524971
5,855856;Chile;videojuego;72,036241
5,885886;Chile;videojuego;68,343031
5,915916;Chile;videojuego;70,747007
5,945946;Chile;videojuego;71,243269
5,975976;Chile;videojuego;68,960221
6,006006;Chile;videojuego;72,440992
6,036036;Chile;videojuego;71,717147
6,066066;Chile;videojuego;71,614628
6,096096;Chile;videojuego;70,047114
6,126126;Chile;videojuego;71,119826
6,156156;Chile;videojuego;68,195665
6,186186;Chile;videojuego;67,642107
6,216216;Chile;videojuego;70,214134
6,246246;Chile;videojuego;74,434416
6,276276;Chile;videojuego;71,396043
6,306306;Chile;videojuego;70,084524
6,336336;Chile;videojuego;68,233873
6,366366;Chile;videojuego;69,443836
6,396396;Chile;videojuego;71,782975
6,426426;Chile;videojuego;75,434882
6,456456;Chile;videojuego;68,766072
6,486486;Chile;videojuego;75,115952
6,516517;Chile;videojuego;75,84595
6,546547;Chile;videojuego;75,340811
6,576577;Chile;videojuego;75,487198
6,606607;Chile;videojuego;72,910437
6,636637;Chile;videojuego;71,355916
6,666667;Chile;videojuego;75,029116
6,696697;Chile;videojuego;71,63788
6,726727;Chile;videojuego;69,00609
6,756757;Chile;videojuego;71,583166
6,786787;Chile;videojuego;73,22957
6,816817;Chile;videojuego;76,26298
6,846847;Chile;videojuego;71,003312
6,876877;Chile;videojuego;76,639432
6,906907;Chile;videojuego;68,47307
6,936937;Chile;videojuego;74,78824
6,966967;Chile;videojuego;66,446037
6,996997;Chile;videojuego;73,699827
7,027027;Chile;videojuego;73,37649
7,057057;Chile;videojuego;70,337691
7,087087;Chile;videojuego;73,473046
7,117117;Chile;videojuego;72,963892
7,147147;Chile;videojuego;70,228686
7,177177;Chile;videojuego;72,081903
7,207207;Chile;videojuego;75,328126
7,237237;Chile;videojuego;76,738984
7,267267;Chile;videojuego;74,75329
7,297297;Chile;videojuego;72,384667
7,327327;Chile;videojuego;75,491696
7,357357;Chile;videojuego;74,411961
7,387387;Chile;videojuego;72,260782
7,417417;Chile;videojuego;75,559337
7,447447;Chile;videojuego;76,133593
7,477477;Chile;videojuego;76,283343
7,507508;Chile;videojuego;71,841276
7,537538;Chile;videojuego;75,510403
7,567568;Chile;videojuego;77,269243
7,597598;Chile;videojuego;74,186897
7,627628;Chile;videojuego;74,843998
7,657658;Chile;videojuego;77,065227
7,687688;Chile;videojuego;73,845574
7,717718;Chile;videojuego;75,58565
7,747748;Chile;videojuego;74,453484
7,777778;Chile;videojuego;75,936154
7,807808;Chile;videojuego;70,92471
7,837838;Chile;videojuego;75,369262
7,867868;Chile;videojuego;74,092258
7,897898;Chile;videojuego;74,920939
7,927928;Chile;videojuego;75,474734
7,957958;Chile;videojuego;73,808905
7,987988;Chile;videojuego;74,681739
8,018018;Chile;videojuego;74,32011
8,048048;Chile;videojuego;74,343208
8,078078;Chile;videojuego;78,08203
8,108108;Chile;videojuego;75,647695
8,138138;Chile;videojuego;76,969191
8,168168;Chile;videojuego;73,682058
8,198198;Chile;videojuego;74,288617
8,228228;Chile;videojuego;75,538606
8,258258;Chile;videojuego;75,24524
8,288288;Chile;videojuego;79,030278
8,318318;Chile;videojuego;76,694096
8,348348;Chile;videojuego;79,717729
8,378378;Chile;videojuego;76,158788
8,408408;Chile;videojuego;79,574751
8,438438;Chile;videojuego;74,600388
8,468468;Chile;videojuego;73,450054
8,498498;Chile;videojuego;77,699884
8,528529;Chile;videojuego;77,399573
8,558559;Chile;videojuego;81,013878
8,588589;Chile;videojuego;79,505751
8,618619;Chile;videojuego;82,348291
8,648649;Chile;videojuego;77,121522
8,678679;Chile;videojuego;75,853181
8,708709;Chile;videojuego;74,316751
8,738739;Chile;videojuego;77,458964
8,768769;Chile;videojuego;77,598061
8,798799;Chile;videojuego;73,811176
8,828829;Chile;videojuego;80,154694
8,858859;Chile;videojuego;81,041783
8,888889;Chile;videojuego;73,909992
8,918919;Chile;videojuego;76,62288
8,948949;Chile;videojuego;77,948658
8,978979;Chile;videojuego;77,35771
9,009009;Chile;videojuego;77,059894
9,039039;Chile;videojuego;77,848668
9,069069;Chile;videojuego;78,818253
9,099099;Chile;videojuego;77,796218
9,129129;Chile;videojuego;81,560476
9,159159;Chile;videojuego;80,736233
9,189189;Chile;videojuego;79,345361
9,219219;Chile;videojuego;84,845988
9,249249;Chile;videojuego;80,63492
9,279279;Chile;videojuego;75,648929
9,309309;Chile;videojuego;78,135205
9,339339;Chile;videojuego;81,905914
9,369369;Chile;videojuego;79,165957
9,399399;Chile;videojuego;79,935037
9,429429;Chile;videojuego;80,429643
9,459459;Chile;videojuego;79,678891
9,489489;Chile;videojuego;84,803886
9,51952;Chile;videojuego;80,845958
9,54955;Chile;videojuego;77,711056
9,57958;Chile;videojuego;79,147831
9,60961;Chile;videojuego;80,432621
9,63964;Chile;videojuego;81,748131
9,66967;Chile;videojuego;76,85184
9,6997;Chile;videojuego;79,089748
9,72973;Chile;videojuego;79,481881
9,75976;Chile;videojuego;80,59296
9,78979;Chile;videojuego;83,228662
9,81982;Chile;videojuego;81,019576
9,84985;Chile;videojuego;78,65199
9,87988;Chile;videojuego;83,192489
9,90991;Chile;videojuego;79,226058
9,93994;Chile;videojuego;84,924572
9,96997;Chile;videojuego;82,616407
10;Chile;videojuego;80,246057
10,03003;Chile;videojuego;78,433718
10,06006;Chile;videojuego;81,957687
10,09009;Chile;videojuego;81,022476
10,12012;Chile;videojuego;80,959659
10,15015;Chile;videojuego;84,882771
10,18018;Chile;videojuego;80,046117
10,21021;Chile;videojuego;83,239043
10,24024;Chile;videojuego;84,277885
10,27027;Chile;videojuego;78,482785
10,3003;Chile;videojuego;79,571791
10,33033;Chile;videojuego;78,524355
10,36036;Chile;videojuego;78,094936
10,39039;Chile;videojuego;85,463179
10,42042;Chile;videojuego;79,319551
10,45045;Chile;videojuego;81,461731
10,48048;Chile;videojuego;83,05436
10,510511;Chile;videojuego;79,847349
10,540541;Chile;videojuego;89,069367
10,570571;Chile;videojuego;82,152075
10,600601;Chile;videojuego;76,199093
10,630631;Chile;videojuego;83,449032
10,660661;Chile;videojuego;84,164836
10,690691;Chile;videojuego;85,645398
10,720721;Chile;videojuego;78,780428
10,750751;Chile;videojuego;81,535997
10,780781;Chile;videojuego;80,96119
10,810811;Chile;videojuego;83,685296
10,840841;Chile;videojuego;84,043419
10,870871;Chile;videojuego;81,75048
10,900901;Chile;videojuego;83,478835
10,930931;Chile;videojuego;84,866926
10,960961;Chile;videojuego;84,641125
10,990991;Chile;videojuego;77,581432
11,021021;Chile;videojuego;81,437199
11,051051;Chile;videojuego;87,918005
11,081081;Chile;videojuego;83,238645
11,111111;Chile;videojuego;83,937712
11,141141;Chile;videojuego;83,970852
11,171171;Chile;videojuego;85,377115
11,201201;Chile;videojuego;84,254606
11,231231;Chile;videojuego;79,67655
11,261261;Chile;videojuego;84,537626
11,291291;Chile;videojuego;86,655145
11,321321;Chile;videojuego;84,961845
11,351351;Chile;videojuego;83,171221
11,381381;Chile;videojuego;84,098708
11,411411;Chile;videojuego;82,677403
11,441441;Chile;videojuego;89,057202
11,471471;Chile;videojuego;85,224987
11,501502;Chile;videojuego;83,488359
11,531532;Chile;videojuego;82,001453
11,561562;Chile;videojuego;87,657399
11,591592;Chile;videojuego;85,09909
11,621622;Chile;videojuego;81,163693
11,651652;Chile;videojuego;87,516914
11,681682;Chile;videojuego;83,08867
11,711712;Chile;videojuego;89,841232
11,741742;Chile;videojuego;83,289573
11,771772;Chile;videojuego;88,399869
11,801802;Chile;videojuego;86,293596
11,831832;Chile;videojuego;90,426573
11,861862;Chile;videojuego;83,855304
11,891892;Chile;videojuego;82,606382
11,921922;Chile;videojuego;86,984342
11,951952;Chile;videojuego;86,994608
11,981982;Chile;videojuego;87,681201
12,012012;Chile;videojuego;89,418763
12,042042;Chile;videojuego;82,950141
12,072072;Chile;videojuego;87,029982
12,102102;Chile;videojuego;89,645438
12,132132;Chile;videojuego;82,720897
12,162162;Chile;videojuego;92,557774
12,192192;Chile;videojuego;86,266938
12,222222;Chile;videojuego;88,698616
12,252252;Chile;videojuego;82,293587
12,282282;Chile;videojuego;84,237217
12,312312;Chile;videojuego;90,753737
12,342342;Chile;videojuego;85,724894
12,372372;Chile;videojuego;91,365342
12,402402;Chile;videojuego;86,264113
12,432432;Chile;videojuego;89,502301
12,462462;Chile;videojuego;88,040845
12,492492;Chile;videojuego;86,895439
12,522523;Chile;videojuego;87,076177
12,552553;Chile;videojuego;87,426018
12,582583;Chile;videojuego;86,779484
12,612613;Chile;videojuego;88,153157
12,642643;Chile;videojuego;89,280133
12,672673;Chile;videojuego;87,099345
12,702703;Chile;videojuego;86,786137
12,732733;Chile;videojuego;87,022715
12,762763;Chile;videojuego;94,834204
12,792793;Chile;videojuego;88,178258
12,822823;Chile;videojuego;82,96771
12,852853;Chile;videojuego;90,827534
12,882883;Chile;videojuego;92,087435
12,912913;Chile;videojuego;91,942047
12,942943;Chile;videojuego;91,120312
12,972973;Chile;videojuego;94,358868
13,003003;Chile;videojuego;92,022051
13,033033;Chile;videojuego;89,236117
13,063063;Chile;videojuego;87,891044
13,093093;Chile;videojuego;91,547474
13,123123;Chile;videojuego;91,873619
13,153153;Chile;videojuego;86,270497
13,183183;Chile;videojuego;86,651055
13,213213;Chile;videojuego;90,607699
13,243243;Chile;videojuego;90,547919
13,273273;Chile;videojuego;92,548794
13,303303;Chile;videojuego;90,005331
13,333333;Chile;videojuego;93,433224
13,363363;Chile;videojuego;89,092341
13,393393;Chile;videojuego;90,048686
13,423423;Chile;videojuego;90,025188
13,453453;Chile;videojuego;89,882596
13,483483;Chile;videojuego;89,389358
13,513514;Chile;videojuego;91,065349
13,543544;Chile;videojuego;91,046271
13,573574;Chile;videojuego;90,974236
13,603604;Chile;videojuego;89,47482
13,633634;Chile;videojuego;87,854923
13,663664;Chile;videojuego;90,861389
13,693694;Chile;videojuego;89,493488
13,723724;Chile;videojuego;89,841228
13,753754;Chile;videojuego;96,631292
13,783784;Chile;videojuego;92,205643
13,813814;Chile;videojuego;93,404836
13,843844;Chile;videojuego;89,828494
13,873874;Chile;videojuego;88,768925
13,903904;Chile;videojuego;89,841192
13,933934;Chile;videojuego;92,404528
13,963964;Chile;videojuego;87,943898
13,993994;Chile;videojuego;91,537469
14,024024;Chile;videojuego;93,11959
14,054054;Chile;videojuego;98,417689
14,084084;Chile;videojuego;89,972039
14,114114;Chile;videojuego;95,732692
14,144144;Chile;videojuego;94,806689
14,174174;Chile;videojuego;94,949015
14,204204;Chile;videojuego;96,78868
14,234234;Chile;videojuego;95,933873
14,264264;Chile;videojuego;91,583015
14,294294;Chile;videojuego;94,583004
14,324324;Chile;videojuego;97,38147
14,354354;Chile;videojuego;92,331953
14,384384;Chile;videojuego;92,072229
14,414414;Chile;videojuego;92,252252
14,444444;Chile;videojuego;97,67962
14,474474;Chile;videojuego;90,070444
14,504505;Chile;videojuego;90,794449
14,534535;Chile;videojuego;95,992506
14,564565;Chile;videojuego;92,629553
14,594595;Chile;videojuego;93,095656
14,624625;Chile;videojuego;93,867944
14,654655;Chile;videojuego;99,463491
14,684685;Chile;videojuego;92,633661
14,714715;Chile;videojuego;96,423595
14,744745;Chile;videojuego;91,860838
14,774775;Chile;videojuego;89,798058
14,804805;Chile;videojuego;92,312865
14,834835;Chile;videojuego;98,048156
14,864865;Chile;videojuego;95,074398
14,894895;Chile;videojuego;97,6226
14,924925;Chile;videojuego;99,31502
14,954955;Chile;videojuego;93,068919
14,984985;Chile;videojuego;95,542309
15,015015;Chile;videojuego;93,109819
15,045045;Chile;videojuego;92,41053
15,075075;Chile;videojuego;97,053155
15,105105;Chile;videojuego;98,01727
15,135135;Chile;videojuego;91,668966
15,165165;Chile;videojuego;96,653855
15,195195;Chile;videojuego;93,140197
15,225225;Chile;videojuego;98,611186
15,255255;Chile;videojuego;97,677244
15,285285;Chile;videojuego;99,498993
15,315315;Chile;videojuego;100,567907
15,345345;Chile;videojuego;95,944895
15,375375;Chile;videojuego;99,101763
15,405405;Chile;videojuego;93,544954
15,435435;Chile;videojuego;95,629528
15,465465;Chile;videojuego;100,115586
15,495495;Chile;videojuego;96,940342
15,525526;Chile;videojuego;97,082242
15,555556;Chile;videojuego;100,044394
15,585586;Chile;videojuego;95,699672
15,615616;Chile;videojuego;100,725743
15,645646;Chile;videojuego;100,810076
15,675676;Chile;videojuego;92,426388
15,705706;Chile;videojuego;93,091837
15,735736;Chile;videojuego;99,022871
15,765766;Chile;videojuego;96,427594
15,795796;Chile;videojuego;102,938356
15,825826;Chile;videojuego;91,922404
15,855856;Chile;videojuego;96,815157
15,885886;Chile;videojuego;97,203485
15,915916;Chile;videojuego;93,410181
15,945946;Chile;videojuego;95,410331
15,975976;Chile;videojuego;97,283174
16,006006;Chile;videojuego;98,255081
16,036036;Chile;videojuego;95,834458
16,066066;Chile;videojuego;101,433713
16,096096;Chile;videojuego;99,301526
16,126126;Chile;videojuego;97,339201
16,156156;Chile;videojuego;97,521849
16,186186;Chile;videojuego;103,876757
16,216216;Chile;videojuego;100,47875
16,246246;Chile;videojuego;97,642604
16,276276;Chile;videojuego;99,613208
16,306306;Chile;videojuego;102,717195
16,336336;Chile;videojuego;95,293946
16,366366;Chile;videojuego;94,678246
16,396396;Chile;videojuego;100,944786
16,426426;Chile;videojuego;95,748865
16,456456;Chile;videojuego;102,299799
16,486486;Chile;videojuego;100,224707
16,516517;Chile;videojuego;101,239965
16,546547;Chile;videojuego;100,972564
16,576577;Chile;videojuego;99,515186
16,606607;Chile;videojuego;95,956414
16,636637;Chile;videojuego;100,663365
16,666667;Chile;videojuego;102,167877
16,696697;Chile;videojuego;97,975812
16,726727;Chile;videojuego;98,004551
16,756757;Chile;videojuego;103,013573
16,786787;Chile;videojuego;98,749469
16,816817;Chile;videojuego;102,090187
16,846847;Chile;videojuego;96,787938
16,876877;Chile;videojuego;100,277064
16,906907;Chile;videojuego;104,170366
16,936937;Chile;videojuego;99,019527
16,966967;Chile;videojuego;100,103692
16,996997;Chile;videojuego;101,234424
17,027027;Chile;videojuego;99,463519
17,057057;Chile;videojuego;102,488323
17,087087;Chile;videojuego;99,950984
17,117117;Chile;videojuego;101,470299
17,147147;Chile;videojuego;102,752523
17,177177;Chile;videojuego;99,630969
17,207207;Chile;videojuego;104,379393
17,237237;Chile;videojuego;99,002917
17,267267;Chile;videojuego;101,459967
17,297297;Chile;videojuego;107,998048
17,327327;Chile;videojuego;109,407377
17,357357;Chile;videojuego;103,770784
17,387387;Chile;videojuego;106,159058
17,417417;Chile;videojuego;109,523922
17,447447;Chile;videojuego;97,736726
17,477477;Chile;videojuego;104,23609
17,507508;Chile;videojuego;105,681502
17,537538;Chile;videojuego;102,936034
17,567568;Chile;videojuego;108,14052
17,597598;Chile;videojuego;109,150347
17,627628;Chile;videojuego;102,815729
17,657658;Chile;videojuego;100,727764
17,687688;Chile;videojuego;100,667043
17,717718;Chile;videojuego;102,468025
17,747748;Chile;videojuego;107,155686
17,777778;Chile;videojuego;102,107616
17,807808;Chile;videojuego;108,607615
17,837838;Chile;videojuego;110,152364
17,867868;Chile;videojuego;103,684559
17,897898;Chile;videojuego;108,76947
17,927928;Chile;videojuego;104,421471
17,957958;Chile;videojuego;102,109404
17,987988;Chile;videojuego;103,41453
18,018018;Chile;videojuego;106,0206
18,048048;Chile;videojuego;101,461293
18,078078;Chile;videojuego;108,281377
18,108108;Chile;videojuego;109,311707
18,138138;Chile;videojuego;104,999928
18,168168;Chile;videojuego;105,1674
18,198198;Chile;videojuego;105,506441
18,228228;Chile;videojuego;108,413195
18,258258;Chile;videojuego;107,118518
18,288288;Chile;videojuego;107,625309
18,318318;Chile;videojuego;103,260264
18,348348;Chile;videojuego;109,982845
18,378378;Chile;videojuego;110,302712
18,408408;Chile;videojuego;103,369002
18,438438;Chile;videojuego;112,100828
18,468468;Chile;videojuego;107,052544
18,498498;Chile;videojuego;100,847959
18,528529;Chile;videojuego;111,235503
18,558559;Chile;videojuego;108,412254
18,588589;Chile;videojuego;111,353546
18,618619;Chile;videojuego;112,355152
18,648649;Chile;videojuego;107,948528
18,678679;Chile;videojuego;103,527039
18,708709;Chile;videojuego;111,713304
18,738739;Chile;videojuego;106,090194
18,768769;Chile;videojuego;106,791474
18,798799;Chile;videojuego;104,588317
18,828829;Chile;videojuego;112,428788
18,858859;Chile;videojuego;106,916916
18,888889;Chile;videojuego;114,789128
18,918919;Chile;videojuego;111,538976
18,948949;Chile;videojuego;113,356109
18,978979;Chile;videojuego;108,906432
19,009009;Chile;videojuego;110,009355
19,039039;Chile;videojuego;113,730757
19,069069;Chile;videojuego;108,106076
19,099099;Chile;videojuego;108,107035
19,129129;Chile;videojuego;107,674668
19,159159;Chile;videojuego;115,009287
19,189189;Chile;videojuego;104,654739
19,219219;Chile;videojuego;112,184418
19,249249;Chile;videojuego;109,33198
19,279279;Chile;videojuego;107,373294
19,309309;Chile;videojuego;107,830986
19,339339;Chile;videojuego;112,750506
19,369369;Chile;videojuego;108,910848
19,399399;Chile;videojuego;110,831749
19,429429;Chile;videojuego;115,9651
19,459459;Chile;videojuego;108,376367
19,489489;Chile;videojuego;109,91085
19,51952;Chile;videojuego;106,537773
19,54955;Chile;videojuego;111,444849
19,57958;Chile;videojuego;115,934378
19,60961;Chile;videojuego;118,457677
19,63964;Chile;videojuego;111,812368
19,66967;Chile;videojuego;111,31608
19,6997;Chile;videojuego;108,629785
19,72973;Chile;videojuego;107,198461
19,75976;Chile;videojuego;114,275742
19,78979;Chile;videojuego;114,78201
19,81982;Chile;videojuego;111,364723
19,84985;Chile;videojuego;112,215669
19,87988;Chile;videojuego;116,664623
19,90991;Chile;videojuego;113,831057
19,93994;Chile;videojuego;112,35598
19,96997;Chile;videojuego;113,079692
20;Chile;videojuego;113,043998
20,03003;Chile;videojuego;113,594551
20,06006;Chile;videojuego;111,66713
20,09009;Chile;videojuego;116,815845
20,12012;Chile;videojuego;115,605163
20,15015;Chile;videojuego;114,577417
20,18018;Chile;videojuego;107,040946
20,21021;Chile;videojuego;117,815389
20,24024;Chile;videojuego;114,233029
20,27027;Chile;videojuego;117,40564
20,3003;Chile;videojuego;117,730487
20,33033;Chile;videojuego;115,919213
20,36036;Chile;videojuego;115,464237
20,39039;Chile;videojuego;114,769625
20,42042;Chile;videojuego;118,880372
20,45045;Chile;videojuego;111,150236
20,48048;Chile;videojuego;123,026674
20,510511;Chile;videojuego;115,960988
20,540541;Chile;videojuego;117,666441
20,570571;Chile;videojuego;115,304633
20,600601;Chile;videojuego;112,713903
20,630631;Chile;videojuego;115,809277
20,660661;Chile;videojuego;116,076639
20,690691;Chile;videojuego;115,760712
20,720721;Chile;videojuego;118,969078
20,750751;Chile;videojuego;115,21376
20,780781;Chile;videojuego;113,861399
20,810811;Chile;videojuego;117,943018
20,840841;Chile;videojuego;110,791446
20,870871;Chile;videojuego;115,10189
20,900901;Chile;videojuego;116,659489
20,930931;Chile;videojuego;116,373971
20,960961;Chile;videojuego;115,55891
20,990991;Chile;videojuego;118,874536
21,021021;Chile;videojuego;116,391195
21,051051;Chile;videojuego;119,783726
21,081081;Chile;videojuego;121,050722
21,111111;Chile;videojuego;113,471288
21,141141;Chile;videojuego;113,403757
21,171171;Chile;videojuego;113,720082
21,201201;Chile;videojuego;117,428604
21,231231;Chile;videojuego;112,27448
21,261261;Chile;videojuego;120,287784
21,291291;Chile;videojuego;117,376991
21,321321;Chile;videojuego;114,249804
21,351351;Chile;videojuego;113,595583
21,381381;Chile;videojuego;114,20854
21,411411;Chile;videojuego;121,316534
21,441441;Chile;videojuego;119,281031
21,471471;Chile;videojuego;122,128639
21,501502;Chile;videojuego;124,066
21,531532;Chile;videojuego;116,799053
21,561562;Chile;videojuego;118,394997
21,591592;Chile;videojuego;122,956148
21,621622;Chile;videojuego;117,688972
21,651652;Chile;videojuego;121,939343
21,681682;Chile;videojuego;117,932629
21,711712;Chile;videojuego;120,568585
21,741742;Chile;videojuego;118,204758
